areaCode,areaName,areaType,date,newCasesBySpecimenDate,newDeaths28DaysByDeathDate,newPeopleVaccinatedFirstDoseByVaccinationDate,newPeopleVaccinatedSecondDoseByVaccinationDate
E12000003,Yorkshire and The Humber,region,19/08/2022,328,4,66,216
E12000003,Yorkshire and The Humber,region,18/08/2022,372,11,61,280
E12000003,Yorkshire and The Humber,region,17/08/2022,402,10,91,264
E12000003,Yorkshire and The Humber,region,16/08/2022,457,10,92,235
E12000003,Yorkshire and The Humber,region,15/08/2022,589,14,107,287
E12000003,Yorkshire and The Humber,region,14/08/2022,483,7,36,161
E12000003,Yorkshire and The Humber,region,13/08/2022,326,9,99,350
E12000003,Yorkshire and The Humber,region,12/08/2022,499,14,85,190
E12000003,Yorkshire and The Humber,region,11/08/2022,562,19,95,276
E12000003,Yorkshire and The Humber,region,10/08/2022,610,10,113,297
E12000003,Yorkshire and The Humber,region,09/08/2022,652,13,77,250
E12000003,Yorkshire and The Humber,region,08/08/2022,764,10,100,389
E12000003,Yorkshire and The Humber,region,07/08/2022,591,10,51,185
E12000003,Yorkshire and The Humber,region,06/08/2022,434,14,157,566
E12000003,Yorkshire and The Humber,region,05/08/2022,626,15,69,350
E12000003,Yorkshire and The Humber,region,04/08/2022,658,9,129,387
E12000003,Yorkshire and The Humber,region,03/08/2022,779,16,105,335
E12000003,Yorkshire and The Humber,region,02/08/2022,895,21,106,347
E12000003,Yorkshire and The Humber,region,01/08/2022,901,15,120,493
E12000003,Yorkshire and The Humber,region,31/07/2022,776,17,61,288
E12000003,Yorkshire and The Humber,region,30/07/2022,676,15,184,825
E12000003,Yorkshire and The Humber,region,29/07/2022,746,20,122,486
E12000003,Yorkshire and The Humber,region,28/07/2022,901,11,169,619
E12000003,Yorkshire and The Humber,region,27/07/2022,1007,10,128,481
E12000003,Yorkshire and The Humber,region,26/07/2022,1193,12,126,307
E12000003,Yorkshire and The Humber,region,25/07/2022,1247,12,135,542
E12000003,Yorkshire and The Humber,region,24/07/2022,1020,19,85,373
E12000003,Yorkshire and The Humber,region,23/07/2022,801,14,170,921
E12000003,Yorkshire and The Humber,region,22/07/2022,1033,6,107,371
E12000003,Yorkshire and The Humber,region,21/07/2022,1324,22,120,530
E12000003,Yorkshire and The Humber,region,20/07/2022,1374,27,84,427
E12000003,Yorkshire and The Humber,region,19/07/2022,1386,33,76,242
E12000003,Yorkshire and The Humber,region,18/07/2022,1639,17,103,404
E12000003,Yorkshire and The Humber,region,17/07/2022,1501,15,72,402
E12000003,Yorkshire and The Humber,region,16/07/2022,1213,10,245,1261
E12000003,Yorkshire and The Humber,region,15/07/2022,1485,11,116,520
E12000003,Yorkshire and The Humber,region,14/07/2022,1833,19,123,596
E12000003,Yorkshire and The Humber,region,13/07/2022,1963,14,96,473
E12000003,Yorkshire and The Humber,region,12/07/2022,2179,19,122,373
E12000003,Yorkshire and The Humber,region,11/07/2022,2449,14,84,438
E12000003,Yorkshire and The Humber,region,10/07/2022,1909,13,53,413
E12000003,Yorkshire and The Humber,region,09/07/2022,1674,8,199,1042
E12000003,Yorkshire and The Humber,region,08/07/2022,1860,10,133,615
E12000003,Yorkshire and The Humber,region,07/07/2022,2048,11,117,613
E12000003,Yorkshire and The Humber,region,06/07/2022,2226,12,144,499
E12000003,Yorkshire and The Humber,region,05/07/2022,2444,5,92,414
E12000003,Yorkshire and The Humber,region,04/07/2022,2598,16,118,644
E12000003,Yorkshire and The Humber,region,03/07/2022,1997,8,78,394
E12000003,Yorkshire and The Humber,region,02/07/2022,1491,10,260,1094
E12000003,Yorkshire and The Humber,region,01/07/2022,1661,13,125,537
E12000003,Yorkshire and The Humber,region,30/06/2022,1740,9,139,411
E12000003,Yorkshire and The Humber,region,29/06/2022,1797,4,91,476
E12000003,Yorkshire and The Humber,region,28/06/2022,1779,7,94,303
E12000003,Yorkshire and The Humber,region,27/06/2022,1803,4,100,398
E12000003,Yorkshire and The Humber,region,26/06/2022,1459,2,82,331
E12000003,Yorkshire and The Humber,region,25/06/2022,1172,6,260,737
E12000003,Yorkshire and The Humber,region,24/06/2022,1353,4,131,361
E12000003,Yorkshire and The Humber,region,23/06/2022,1314,9,83,347
E12000003,Yorkshire and The Humber,region,22/06/2022,1361,4,123,366
E12000003,Yorkshire and The Humber,region,21/06/2022,1456,3,89,325
E12000003,Yorkshire and The Humber,region,20/06/2022,1412,6,110,403
E12000003,Yorkshire and The Humber,region,19/06/2022,1201,3,55,208
E12000003,Yorkshire and The Humber,region,18/06/2022,897,3,261,711
E12000003,Yorkshire and The Humber,region,17/06/2022,1017,8,137,351
E12000003,Yorkshire and The Humber,region,16/06/2022,998,7,178,392
E12000003,Yorkshire and The Humber,region,15/06/2022,1014,6,146,402
E12000003,Yorkshire and The Humber,region,14/06/2022,1019,2,122,364
E12000003,Yorkshire and The Humber,region,13/06/2022,1027,4,111,334
E12000003,Yorkshire and The Humber,region,12/06/2022,835,2,114,257
E12000003,Yorkshire and The Humber,region,11/06/2022,648,1,335,911
E12000003,Yorkshire and The Humber,region,10/06/2022,664,5,127,408
E12000003,Yorkshire and The Humber,region,09/06/2022,781,2,177,524
E12000003,Yorkshire and The Humber,region,08/06/2022,784,4,158,424
E12000003,Yorkshire and The Humber,region,07/06/2022,731,4,147,412
E12000003,Yorkshire and The Humber,region,06/06/2022,778,6,169,402
E12000003,Yorkshire and The Humber,region,05/06/2022,661,3,82,195
E12000003,Yorkshire and The Humber,region,04/06/2022,443,2,286,511
E12000003,Yorkshire and The Humber,region,03/06/2022,422,4,90,126
E12000003,Yorkshire and The Humber,region,02/06/2022,408,5,100,220
E12000003,Yorkshire and The Humber,region,01/06/2022,434,8,322,816
E12000003,Yorkshire and The Humber,region,31/05/2022,456,8,289,813
E12000003,Yorkshire and The Humber,region,30/05/2022,470,4,210,600
E12000003,Yorkshire and The Humber,region,29/05/2022,328,5,177,425
E12000003,Yorkshire and The Humber,region,28/05/2022,314,8,360,975
E12000003,Yorkshire and The Humber,region,27/05/2022,288,6,213,550
E12000003,Yorkshire and The Humber,region,26/05/2022,359,7,235,616
E12000003,Yorkshire and The Humber,region,25/05/2022,451,9,261,479
E12000003,Yorkshire and The Humber,region,24/05/2022,479,6,157,439
E12000003,Yorkshire and The Humber,region,23/05/2022,530,8,209,418
E12000003,Yorkshire and The Humber,region,22/05/2022,417,7,188,407
E12000003,Yorkshire and The Humber,region,21/05/2022,341,2,472,875
E12000003,Yorkshire and The Humber,region,20/05/2022,429,6,319,577
E12000003,Yorkshire and The Humber,region,19/05/2022,503,7,264,524
E12000003,Yorkshire and The Humber,region,18/05/2022,551,4,306,554
E12000003,Yorkshire and The Humber,region,17/05/2022,570,8,337,514
E12000003,Yorkshire and The Humber,region,16/05/2022,745,11,212,427
E12000003,Yorkshire and The Humber,region,15/05/2022,606,8,269,459
E12000003,Yorkshire and The Humber,region,14/05/2022,460,11,592,1058
E12000003,Yorkshire and The Humber,region,13/05/2022,515,11,328,634
E12000003,Yorkshire and The Humber,region,12/05/2022,567,12,276,688
E12000003,Yorkshire and The Humber,region,11/05/2022,708,10,354,692
E12000003,Yorkshire and The Humber,region,10/05/2022,776,9,250,686
E12000003,Yorkshire and The Humber,region,09/05/2022,792,8,262,675
E12000003,Yorkshire and The Humber,region,08/05/2022,695,9,284,703
E12000003,Yorkshire and The Humber,region,07/05/2022,573,13,724,1318
E12000003,Yorkshire and The Humber,region,06/05/2022,659,10,360,750
E12000003,Yorkshire and The Humber,region,05/05/2022,717,13,397,766
E12000003,Yorkshire and The Humber,region,04/05/2022,923,14,454,692
E12000003,Yorkshire and The Humber,region,03/05/2022,1070,14,307,662
E12000003,Yorkshire and The Humber,region,02/05/2022,910,12,166,242
E12000003,Yorkshire and The Humber,region,01/05/2022,746,18,250,504
E12000003,Yorkshire and The Humber,region,30/04/2022,698,21,851,1543
E12000003,Yorkshire and The Humber,region,29/04/2022,723,12,394,745
E12000003,Yorkshire and The Humber,region,28/04/2022,836,19,343,687
E12000003,Yorkshire and The Humber,region,27/04/2022,1003,17,442,763
E12000003,Yorkshire and The Humber,region,26/04/2022,1050,17,320,613
E12000003,Yorkshire and The Humber,region,25/04/2022,1341,22,418,615
E12000003,Yorkshire and The Humber,region,24/04/2022,1101,19,440,789
E12000003,Yorkshire and The Humber,region,23/04/2022,1090,18,909,1452
E12000003,Yorkshire and The Humber,region,22/04/2022,1190,20,657,838
E12000003,Yorkshire and The Humber,region,21/04/2022,1431,18,671,888
E12000003,Yorkshire and The Humber,region,20/04/2022,1610,18,643,1204
E12000003,Yorkshire and The Humber,region,19/04/2022,2097,20,506,727
E12000003,Yorkshire and The Humber,region,18/04/2022,2013,32,247,272
E12000003,Yorkshire and The Humber,region,17/04/2022,1652,33,174,196
E12000003,Yorkshire and The Humber,region,16/04/2022,1632,29,576,961
E12000003,Yorkshire and The Humber,region,15/04/2022,1684,29,449,397
E12000003,Yorkshire and The Humber,region,14/04/2022,2082,26,785,1052
E12000003,Yorkshire and The Humber,region,13/04/2022,2541,28,877,1153
E12000003,Yorkshire and The Humber,region,12/04/2022,2623,31,644,892
E12000003,Yorkshire and The Humber,region,11/04/2022,2873,23,705,1047
E12000003,Yorkshire and The Humber,region,10/04/2022,2462,35,487,962
E12000003,Yorkshire and The Humber,region,09/04/2022,2146,29,767,1388
E12000003,Yorkshire and The Humber,region,08/04/2022,2453,29,470,867
E12000003,Yorkshire and The Humber,region,07/04/2022,3050,18,377,841
E12000003,Yorkshire and The Humber,region,06/04/2022,3574,32,463,913
E12000003,Yorkshire and The Humber,region,05/04/2022,3753,14,447,806
E12000003,Yorkshire and The Humber,region,04/04/2022,4265,17,588,935
E12000003,Yorkshire and The Humber,region,03/04/2022,3300,26,320,851
E12000003,Yorkshire and The Humber,region,02/04/2022,2863,35,476,1402
E12000003,Yorkshire and The Humber,region,01/04/2022,3678,21,341,962
E12000003,Yorkshire and The Humber,region,31/03/2022,4179,28,428,1208
E12000003,Yorkshire and The Humber,region,30/03/2022,5695,19,347,1373
E12000003,Yorkshire and The Humber,region,29/03/2022,6005,24,269,1105
E12000003,Yorkshire and The Humber,region,28/03/2022,7278,22,288,1177
E12000003,Yorkshire and The Humber,region,27/03/2022,5150,11,222,758
E12000003,Yorkshire and The Humber,region,26/03/2022,4393,20,441,1558
E12000003,Yorkshire and The Humber,region,25/03/2022,5106,14,369,1287
E12000003,Yorkshire and The Humber,region,24/03/2022,5873,19,386,939
E12000003,Yorkshire and The Humber,region,23/03/2022,6606,12,403,1397
E12000003,Yorkshire and The Humber,region,22/03/2022,6910,16,312,980
E12000003,Yorkshire and The Humber,region,21/03/2022,7374,17,349,1114
E12000003,Yorkshire and The Humber,region,20/03/2022,5415,24,269,855
E12000003,Yorkshire and The Humber,region,19/03/2022,4410,18,398,1520
E12000003,Yorkshire and The Humber,region,18/03/2022,4897,22,430,1405
E12000003,Yorkshire and The Humber,region,17/03/2022,5212,13,364,1198
E12000003,Yorkshire and The Humber,region,16/03/2022,5584,17,572,1504
E12000003,Yorkshire and The Humber,region,15/03/2022,5465,8,462,1154
E12000003,Yorkshire and The Humber,region,14/03/2022,5644,15,417,1301
E12000003,Yorkshire and The Humber,region,13/03/2022,4312,9,252,772
E12000003,Yorkshire and The Humber,region,12/03/2022,3449,20,530,1602
E12000003,Yorkshire and The Humber,region,11/03/2022,3638,5,484,1218
E12000003,Yorkshire and The Humber,region,10/03/2022,3711,9,461,1436
E12000003,Yorkshire and The Humber,region,09/03/2022,3853,11,435,1462
E12000003,Yorkshire and The Humber,region,08/03/2022,3722,12,358,994
E12000003,Yorkshire and The Humber,region,07/03/2022,3590,11,395,1202
E12000003,Yorkshire and The Humber,region,06/03/2022,2429,13,289,808
E12000003,Yorkshire and The Humber,region,05/03/2022,1899,8,582,1496
E12000003,Yorkshire and The Humber,region,04/03/2022,2053,10,505,1560
E12000003,Yorkshire and The Humber,region,03/03/2022,2228,14,448,1426
E12000003,Yorkshire and The Humber,region,02/03/2022,2388,5,513,1468
E12000003,Yorkshire and The Humber,region,01/03/2022,2323,12,607,1697
E12000003,Yorkshire and The Humber,region,28/02/2022,2257,10,527,1526
E12000003,Yorkshire and The Humber,region,27/02/2022,1612,11,370,1192
E12000003,Yorkshire and The Humber,region,26/02/2022,1270,16,631,1488
E12000003,Yorkshire and The Humber,region,25/02/2022,1421,11,506,1238
E12000003,Yorkshire and The Humber,region,24/02/2022,1615,16,629,1368
E12000003,Yorkshire and The Humber,region,23/02/2022,1803,8,651,1662
E12000003,Yorkshire and The Humber,region,22/02/2022,2016,9,539,1371
E12000003,Yorkshire and The Humber,region,21/02/2022,2395,8,607,1495
E12000003,Yorkshire and The Humber,region,20/02/2022,1930,20,386,925
E12000003,Yorkshire and The Humber,region,19/02/2022,1679,17,661,1702
E12000003,Yorkshire and The Humber,region,18/02/2022,2093,13,709,2089
E12000003,Yorkshire and The Humber,region,17/02/2022,2495,11,813,2677
E12000003,Yorkshire and The Humber,region,16/02/2022,2844,14,851,2234
E12000003,Yorkshire and The Humber,region,15/02/2022,2995,15,739,1995
E12000003,Yorkshire and The Humber,region,14/02/2022,3217,29,597,1813
E12000003,Yorkshire and The Humber,region,13/02/2022,2503,16,451,1007
E12000003,Yorkshire and The Humber,region,12/02/2022,2130,15,999,2094
E12000003,Yorkshire and The Humber,region,11/02/2022,2517,17,947,2677
E12000003,Yorkshire and The Humber,region,10/02/2022,3081,19,808,1857
E12000003,Yorkshire and The Humber,region,09/02/2022,3889,15,791,2145
E12000003,Yorkshire and The Humber,region,08/02/2022,4182,19,726,1903
E12000003,Yorkshire and The Humber,region,07/02/2022,4790,15,645,1562
E12000003,Yorkshire and The Humber,region,06/02/2022,3881,19,495,1421
E12000003,Yorkshire and The Humber,region,05/02/2022,3436,23,944,2203
E12000003,Yorkshire and The Humber,region,04/02/2022,4229,15,1004,2452
E12000003,Yorkshire and The Humber,region,03/02/2022,5155,13,946,2400
E12000003,Yorkshire and The Humber,region,02/02/2022,6101,20,838,2166
E12000003,Yorkshire and The Humber,region,01/02/2022,6446,16,951,1941
E12000003,Yorkshire and The Humber,region,31/01/2022,7537,31,1012,1980
E12000003,Yorkshire and The Humber,region,30/01/2022,6247,20,1025,2248
E12000003,Yorkshire and The Humber,region,29/01/2022,5249,28,1468,3218
E12000003,Yorkshire and The Humber,region,28/01/2022,6314,29,1329,2463
E12000003,Yorkshire and The Humber,region,27/01/2022,7558,35,1510,2390
E12000003,Yorkshire and The Humber,region,26/01/2022,8462,32,1254,2522
E12000003,Yorkshire and The Humber,region,25/01/2022,8816,25,1049,1704
E12000003,Yorkshire and The Humber,region,24/01/2022,10546,27,989,1733
E12000003,Yorkshire and The Humber,region,23/01/2022,8638,31,958,2464
E12000003,Yorkshire and The Humber,region,22/01/2022,6837,25,1547,3175
E12000003,Yorkshire and The Humber,region,21/01/2022,7648,38,1491,2461
E12000003,Yorkshire and The Humber,region,20/01/2022,8563,24,1290,2515
E12000003,Yorkshire and The Humber,region,19/01/2022,10000,28,1685,2589
E12000003,Yorkshire and The Humber,region,18/01/2022,10913,28,1553,2006
E12000003,Yorkshire and The Humber,region,17/01/2022,12290,33,1210,1670
E12000003,Yorkshire and The Humber,region,16/01/2022,9191,31,1563,2459
E12000003,Yorkshire and The Humber,region,15/01/2022,7401,28,2674,3471
E12000003,Yorkshire and The Humber,region,14/01/2022,8430,22,1590,1944
E12000003,Yorkshire and The Humber,region,13/01/2022,9745,25,1214,1922
E12000003,Yorkshire and The Humber,region,12/01/2022,10408,24,1605,2458
E12000003,Yorkshire and The Humber,region,11/01/2022,11819,28,1655,1847
E12000003,Yorkshire and The Humber,region,10/01/2022,13610,27,1194,1742
E12000003,Yorkshire and The Humber,region,09/01/2022,9601,26,2264,2624
E12000003,Yorkshire and The Humber,region,08/01/2022,9357,21,3044,3896
E12000003,Yorkshire and The Humber,region,07/01/2022,12170,32,1680,2416
E12000003,Yorkshire and The Humber,region,06/01/2022,16946,20,1587,2016
E12000003,Yorkshire and The Humber,region,05/01/2022,22117,16,1935,2766
E12000003,Yorkshire and The Humber,region,04/01/2022,26930,14,1793,2797
E12000003,Yorkshire and The Humber,region,03/01/2022,23051,14,1124,1321
E12000003,Yorkshire and The Humber,region,02/01/2022,16482,11,1056,1448
E12000003,Yorkshire and The Humber,region,01/01/2022,11159,15,177,232
E12000003,Yorkshire and The Humber,region,31/12/2021,16529,12,935,1313
E12000003,Yorkshire and The Humber,region,30/12/2021,20306,13,2619,3308
E12000003,Yorkshire and The Humber,region,29/12/2021,23103,5,2725,3288
E12000003,Yorkshire and The Humber,region,28/12/2021,16954,9,1841,2581
E12000003,Yorkshire and The Humber,region,27/12/2021,13982,12,1373,1617
E12000003,Yorkshire and The Humber,region,26/12/2021,8953,14,183,291
E12000003,Yorkshire and The Humber,region,25/12/2021,5095,17,28,34
E12000003,Yorkshire and The Humber,region,24/12/2021,9806,11,639,897
E12000003,Yorkshire and The Humber,region,23/12/2021,10874,7,2690,3249
E12000003,Yorkshire and The Humber,region,22/12/2021,10539,10,3107,3998
E12000003,Yorkshire and The Humber,region,21/12/2021,8970,5,3238,4503
E12000003,Yorkshire and The Humber,region,20/12/2021,7542,9,3577,4481
E12000003,Yorkshire and The Humber,region,19/12/2021,4755,7,2797,3652
E12000003,Yorkshire and The Humber,region,18/12/2021,4431,2,3115,4142
E12000003,Yorkshire and The Humber,region,17/12/2021,4617,13,2250,3321
